book_id,page_id,header_id,type,ref_id
2,225,-1,in_header_text,٦
2,226,131,in_header_text,١
2,226,131,in_header_text,٢
2,226,133,in_header_text,٣
2,226,133,in_header_text,٤
2,226,133,in_header_text,٥
2,226,134,in_header_text,٦
2,226,134,in_header_text,٧
2,226,134,in_header_text,٨
2,226,134,in_header_text,٩
2,226,134,in_header_text,١٠
2,226,134,in_header_text,١١
2,226,134,in_header_text,١٢
2,226,134,in_header_text,١٣
2,227,-1,in_header_text,١
2,227,-1,in_header_text,٢
2,227,-1,in_header_text,٣
2,227,-1,in_header_text,٤
2,227,-1,in_header_text,٥
2,227,-1,in_header_text,٦
2,227,-1,in_header_text,٧
2,227,-1,in_header_text,٨
2,227,-1,in_header_text,٩
2,227,-1,in_header_text,١٠
2,228,-1,in_header_text,١
2,228,-1,in_header_text,٢
2,228,-1,in_header_text,٣
2,228,-1,in_header_text,٤
2,228,-1,in_header_text,٥
2,228,-1,in_header_text,٦
2,228,-1,in_header_text,٧
2,228,-1,in_header_text,٨
2,228,-1,in_header_text,٩
2,229,-1,in_header_text,١
2,229,-1,in_header_text,٢
2,229,-1,in_header_text,٣
2,229,-1,in_header_text,٤
2,229,-1,in_header_text,٥
2,229,-1,in_header_text,٦
2,229,-1,in_header_text,٧
2,229,-1,in_header_text,٨
2,229,-1,in_header_text,٩
2,229,-1,in_header_text,١٠
2,230,134,in_header_text,١
2,230,134,in_header_text,٢
2,230,134,in_header_text,٣
2,230,134,in_header_text,٤
2,230,135,in_header_text,٥
2,230,135,in_header_text,٦
2,231,135,in_header_text,١
2,231,136,in_header_text,٢
2,231,136,in_header_text,٣
2,231,136,in_header_text,٤
2,232,136,in_header_text,١
2,232,137,in_header_text,٢
2,232,137,in_header_text,٣
2,232,137,in_header_text,٤
2,232,137,in_header_text,٥
2,233,139,in_header_text,١
2,233,139,in_header_text,٢
2,233,139,in_header_text,٣
2,233,139,in_header_text,٤
2,233,140,in_header_text,٥
2,233,140,in_header_text,٦
2,233,140,in_header_text,٧
2,233,140,in_header_text,٨
2,233,140,in_header_text,٩
2,233,140,in_header_text,١٠
2,233,140,in_header_text,١١
2,233,140,in_header_text,١٢
2,233,140,in_header_text,١٣
2,233,140,in_header_text,١٤
2,233,140,in_header_text,١٥
2,233,140,in_header_text,١٦
2,234,-1,in_header_text,١
2,234,-1,in_header_text,٢
2,234,-1,in_header_text,٣
2,234,-1,in_header_text,٤
2,235,-1,in_header_text,١
2,235,-1,in_header_text,٢
2,235,-1,in_header_text,٣
2,236,-1,in_header_text,١
2,236,-1,in_header_text,٢
2,236,-1,in_header_text,٣
2,236,-1,in_header_text,٤
2,236,-1,in_header_text,٥
2,236,-1,in_header_text,٦
2,236,-1,in_header_text,٧
2,236,-1,in_header_text,٨
2,236,-1,in_header_text,٩
2,236,-1,in_header_text,١٠
2,236,-1,in_header_text,١١
2,236,-1,in_header_text,١٢
2,236,-1,in_header_text,١٣
2,237,-1,in_header_text,١
2,237,-1,in_header_text,٢
2,238,-1,in_header_text,١
2,239,-1,in_header_text,١
2,239,-1,in_header_text,٢
2,239,-1,in_header_text,٣
2,240,147,in_header_text,٢
2,240,147,in_header_text,٣
2,240,147,in_header_text,٤
2,240,147,in_header_text,٥
2,240,148,in_header_text,٦
2,240,149,in_header_text,٧
2,240,149,in_header_text,٨
2,241,-1,in_header_text,١
2,241,-1,in_header_text,٢
2,241,-1,in_header_text,٣
2,241,-1,in_header_text,٤
2,241,-1,in_header_text,٥
2,241,-1,in_header_text,٦
2,241,-1,in_header_text,٧
2,241,-1,in_header_text,٨
2,241,-1,in_header_text,٩
2,241,-1,in_header_text,١٠
2,241,-1,in_header_text,١١
2,242,-1,in_header_text,١
2,242,-1,in_header_text,٢
2,242,-1,in_header_text,٣
2,242,-1,in_header_text,٤
2,242,-1,in_header_text,٥
2,242,-1,in_header_text,٦
2,242,-1,in_header_text,٧
2,242,-1,in_header_text,٨
2,242,-1,in_header_text,٩
2,242,-1,in_header_text,١٠
2,243,-1,in_header_text,١
2,243,-1,in_header_text,٢
2,243,-1,in_header_text,٣
2,243,-1,in_header_text,٤
2,243,-1,in_header_text,٥
2,243,-1,in_header_text,٦
2,243,-1,in_header_text,٧
2,244,150,in_header_text,١
2,244,150,in_header_text,٢
2,244,150,in_header_text,٣
2,244,150,in_header_text,٤
2,245,-1,in_header_text,١
2,245,-1,in_header_text,٢
2,245,-1,in_header_text,٣
2,245,-1,in_header_text,٤
2,245,-1,in_header_text,٥
2,245,-1,in_header_text,٦
2,245,-1,in_header_text,٧
2,246,150,in_header_text,١
2,246,151,in_header_text,٢
2,246,151,in_header_text,٣
2,246,151,in_header_text,٤
2,246,151,in_header_text,٥
2,246,151,in_header_text,٦
2,246,151,in_header_text,٧
2,246,151,in_header_text,٨
2,246,151,in_header_text,٩
2,247,-1,in_header_text,١
2,247,-1,in_header_text,٢
2,247,-1,in_header_text,٣
2,247,-1,in_header_text,٤
2,247,-1,in_header_text,٥
2,247,-1,in_header_text,٦
2,247,-1,in_header_text,٧
2,247,-1,in_header_text,٨
2,247,-1,in_header_text,٩
2,247,-1,in_header_text,١٠
2,247,-1,in_header_text,١١
2,247,-1,in_header_text,١٢
2,247,-1,in_header_text,١٣
2,247,-1,in_header_text,١٤
2,247,-1,in_header_text,١٥
2,248,-1,in_header_text,١
2,248,-1,in_header_text,٢
2,248,-1,in_header_text,٣
2,248,-1,in_header_text,٤
2,248,-1,in_header_text,٥
2,248,-1,in_header_text,٦
2,248,-1,in_header_text,٧
2,248,-1,in_header_text,٨
2,248,-1,in_header_text,٩
2,249,-1,in_header_text,١
2,249,-1,in_header_text,٢
2,249,-1,in_header_text,٣
2,249,-1,in_header_text,٤
2,249,-1,in_header_text,٥
2,249,-1,in_header_text,٦
2,249,-1,in_header_text,٧
2,249,-1,in_header_text,٨
2,250,-1,in_header_text,١
2,250,-1,in_header_text,٢
2,250,-1,in_header_text,٣
2,250,-1,in_header_text,٤
2,251,151,in_header_text,١
2,251,151,in_header_text,٢
2,251,152,in_header_text,٣
2,251,152,in_header_text,٤
2,251,152,in_header_text,٥
2,251,152,in_header_text,٦
2,251,152,in_header_text,٧
2,253,-1,in_header_text,١
2,253,-1,in_header_text,٢
2,254,158,in_header_text,١
2,255,-1,in_header_text,١
2,256,-1,in_header_text,١
2,257,161,in_header_text,١
2,258,164,in_header_text,٤
2,258,164,in_header_text,٥
2,258,164,in_header_text,٦
2,258,164,in_header_text,٧
2,258,164,in_header_text,٨
2,258,164,in_header_text,٩
2,258,164,in_header_text,١٠
2,258,164,in_header_title,٢
2,258,164,in_header_title,٣
2,259,-1,in_header_text,١
2,259,-1,in_header_text,٢
2,259,-1,in_header_text,٣
2,259,-1,in_header_text,٤
2,259,-1,in_header_text,٥
2,259,-1,in_header_text,٦
2,259,-1,in_header_text,٧
2,259,-1,in_header_text,٨
2,259,-1,in_header_text,٩
2,259,-1,in_header_text,١٠
2,260,-1,in_header_text,١
2,260,-1,in_header_text,٢
2,260,-1,in_header_text,٣
2,260,-1,in_header_text,٤
2,260,-1,in_header_text,٥
2,260,-1,in_header_text,٦
2,261,-1,in_header_text,١
2,261,-1,in_header_text,٢
2,261,-1,in_header_text,٣
2,261,-1,in_header_text,٤
2,261,-1,in_header_text,٥
2,261,-1,in_header_text,٦
2,261,-1,in_header_text,٧
2,262,-1,in_header_text,١
2,262,-1,in_header_text,٢
2,262,-1,in_header_text,٣
2,262,-1,in_header_text,٤
2,262,-1,in_header_text,٥
2,262,-1,in_header_text,٦
2,262,-1,in_header_text,٧
2,263,-1,in_header_text,١
2,263,-1,in_header_text,٢
2,263,-1,in_header_text,٣
2,263,-1,in_header_text,٤
2,263,-1,in_header_text,٥
2,263,-1,in_header_text,٦
2,263,-1,in_header_text,٧
2,264,-1,in_header_text,١
2,264,-1,in_header_text,٢
2,264,-1,in_header_text,٣
2,265,164,in_header_text,١
2,265,165,in_header_text,٢
2,265,165,in_header_text,٣
2,265,165,in_header_text,٤
2,265,165,in_header_text,٥
2,265,165,in_header_text,٦
2,266,-1,in_header_text,١
2,266,-1,in_header_text,٢
2,266,-1,in_header_text,٣
2,266,-1,in_header_text,٤
2,266,-1,in_header_text,٥
2,266,-1,in_header_text,٦
2,266,-1,in_header_text,٧
2,267,165,in_header_text,١
2,267,166,in_header_text,٢
2,267,166,in_header_text,٣
2,267,166,in_header_text,٤
2,267,166,in_header_text,٥
2,267,166,in_header_text,٦
2,267,166,in_header_text,٧
2,268,-1,in_header_text,١
2,268,-1,in_header_text,٢
2,268,-1,in_header_text,٣
2,268,-1,in_header_text,٤
2,268,-1,in_header_text,٥
2,268,-1,in_header_text,٦
2,269,166,in_header_text,١
2,269,166,in_header_text,٢
2,269,166,in_header_text,٣
2,269,167,in_header_text,٤
2,269,167,in_header_text,٥
2,269,167,in_header_text,٦
2,270,167,in_header_text,١
2,270,167,in_header_text,٢
2,270,167,in_header_text,٣
2,270,167,in_header_text,٤
2,270,167,in_header_text,٥
2,271,-1,in_header_text,١
2,271,-1,in_header_text,٢
2,271,-1,in_header_text,٣
2,271,-1,in_header_text,٤
2,271,-1,in_header_text,٥
2,271,-1,in_header_text,٦
2,271,-1,in_header_text,٧
2,271,-1,in_header_text,٨
2,272,169,in_header_text,١
2,272,169,in_header_text,٢
2,272,170,in_header_text,٣
2,273,-1,in_header_text,١
2,273,-1,in_header_text,٢
2,273,-1,in_header_text,٣
2,273,-1,in_header_text,٤
2,273,-1,in_header_text,٥
2,274,-1,in_header_text,١
2,275,-1,in_header_text,١
2,275,-1,in_header_text,٢
2,275,-1,in_header_text,٣
2,275,-1,in_header_text,٤
2,275,-1,in_header_text,٥
2,276,-1,in_header_text,١
2,276,-1,in_header_text,٢
2,276,-1,in_header_text,٣
2,276,-1,in_header_text,٤
2,277,178,in_header_text,٢
2,277,178,in_header_text,٣
2,277,178,in_header_text,٤
2,277,178,in_header_text,٥
2,277,178,in_header_text,٦
2,277,178,in_header_text,٧
2,277,178,in_header_text,٨
2,277,178,in_header_text,٩
2,277,178,in_header_text,١٠
2,278,-1,in_header_text,١
2,278,-1,in_header_text,٢
2,278,-1,in_header_text,٣
2,278,-1,in_header_text,٤
2,278,-1,in_header_text,٥
2,278,-1,in_header_text,٦
2,278,-1,in_header_text,٧
2,278,-1,in_header_text,٨
2,278,-1,in_header_text,٩
2,278,-1,in_header_text,١٠
2,278,-1,in_header_text,١١
2,279,-1,in_header_text,١
2,279,-1,in_header_text,٢
2,279,-1,in_header_text,٣
2,279,-1,in_header_text,٤
2,279,-1,in_header_text,٥
2,279,-1,in_header_text,٦
2,279,-1,in_header_text,٧
2,279,-1,in_header_text,٨
2,279,-1,in_header_text,٩
2,279,-1,in_header_text,١٠
2,280,-1,in_header_text,١
2,280,-1,in_header_text,٢
2,280,-1,in_header_text,٣
2,280,-1,in_header_text,٤
2,280,-1,in_header_text,٥
2,280,-1,in_header_text,٦
2,280,-1,in_header_text,٧
2,280,-1,in_header_text,٨
2,280,-1,in_header_text,٩
2,281,-1,in_header_text,١
2,281,-1,in_header_text,٢
2,281,-1,in_header_text,٣
2,281,-1,in_header_text,٤
2,281,-1,in_header_text,٥
2,281,-1,in_header_text,٦
2,281,-1,in_header_text,٧
2,281,-1,in_header_text,٨
2,281,-1,in_header_text,٩
2,281,-1,in_header_text,١٠
2,281,-1,in_header_text,١١
2,282,-1,in_header_text,١
2,282,-1,in_header_text,٢
2,282,-1,in_header_text,٣
2,282,-1,in_header_text,٤
2,282,-1,in_header_text,٥
2,282,-1,in_header_text,٦
2,282,-1,in_header_text,٧
2,282,-1,in_header_text,٨
2,283,178,in_header_text,١
2,284,-1,in_header_text,١
2,284,-1,in_header_text,٢
2,284,-1,in_header_text,٣
2,284,-1,in_header_text,٤
2,284,-1,in_header_text,٥
2,284,-1,in_header_text,٦
2,284,-1,in_header_text,٧
2,284,-1,in_header_text,٨
2,284,-1,in_header_text,٩
2,284,-1,in_header_text,١٠
2,284,-1,in_header_text,١١
2,285,-1,in_header_text,١
2,285,-1,in_header_text,٢
2,285,-1,in_header_text,٣
2,285,-1,in_header_text,٤
2,285,-1,in_header_text,٥
2,285,-1,in_header_text,٦
2,285,-1,in_header_text,٧
2,285,-1,in_header_text,٨
2,286,-1,in_header_text,١
2,286,-1,in_header_text,٢
2,286,-1,in_header_text,٣
2,286,-1,in_header_text,٤
2,286,-1,in_header_text,٥
2,286,-1,in_header_text,٦
2,286,-1,in_header_text,٧
2,286,-1,in_header_text,٨
2,287,-1,in_header_text,١
2,287,-1,in_header_text,٢
2,287,-1,in_header_text,٣
2,287,-1,in_header_text,٤
2,287,-1,in_header_text,٥
2,288,180,in_header_text,١
2,288,180,in_header_text,٢
2,288,180,in_header_text,٣
2,288,180,in_header_text,٤
2,288,180,in_header_text,٥
2,289,182,in_header_text,١
2,289,182,in_header_text,٢
2,289,182,in_header_text,٣
2,289,183,in_header_text,٤
2,289,183,in_header_text,٥
2,289,183,in_header_text,٦
2,289,183,in_header_text,٧
2,289,183,in_header_text,٨
2,289,183,in_header_text,٩
2,289,183,in_header_text,١٠
2,289,183,in_header_text,١١
2,289,183,in_header_text,١٢
2,289,183,in_header_text,١٣
2,289,183,in_header_text,١٤
2,290,-1,in_header_text,١
2,290,-1,in_header_text,٢
2,290,-1,in_header_text,٣
2,290,-1,in_header_text,٤
2,290,-1,in_header_text,٥
2,290,-1,in_header_text,٦
2,290,-1,in_header_text,٧
2,291,183,in_header_text,١
2,291,183,in_header_text,٢
2,291,184,in_header_text,٤
2,291,184,in_header_text,٥
2,291,184,in_header_text,٦
2,291,184,in_header_text,٧
2,291,184,in_header_title,٣
2,292,-1,in_header_text,١
2,292,-1,in_header_text,٢
2,292,-1,in_header_text,٣
2,292,-1,in_header_text,٤
2,292,-1,in_header_text,٥
2,292,-1,in_header_text,٦
2,293,184,in_header_text,١
2,293,184,in_header_text,٢
2,293,184,in_header_text,٣
2,293,184,in_header_text,٤
2,293,184,in_header_text,٥
2,293,184,in_header_text,٦
2,293,184,in_header_text,٧
2,293,185,in_header_text,٨
2,293,185,in_header_text,٩
2,293,185,in_header_text,١٠
2,294,185,in_header_text,١
2,294,185,in_header_text,٢
2,294,185,in_header_text,٣
2,294,185,in_header_text,٤
2,294,185,in_header_text,٥
2,294,186,in_header_text,٦
2,294,186,in_header_text,٧
2,295,-1,in_header_text,١
2,296,-1,in_header_text,١
2,296,-1,in_header_text,٢
2,297,-1,in_header_text,١
2,297,-1,in_header_text,٢
2,299,-1,in_header_text,١
2,299,-1,in_header_text,٢
2,300,191,in_header_text,١
2,301,-1,in_header_text,١
2,301,-1,in_header_text,٢
2,301,-1,in_header_text,٣
2,301,-1,in_header_text,٤
2,302,-1,in_header_text,١
2,304,-1,in_header_text,١
2,304,-1,in_header_text,٢
2,304,-1,in_header_text,٣
2,304,-1,in_header_text,٤
2,305,-1,in_header_text,١
2,306,-1,in_header_text,١
2,306,-1,in_header_text,٢
2,307,-1,in_header_text,١
2,308,-1,in_header_text,١
2,308,-1,in_header_text,٢
2,309,-1,in_header_text,١
2,309,-1,in_header_text,٢
2,310,-1,in_header_text,١
2,311,-1,in_header_text,١
2,311,-1,in_header_text,٢
2,311,-1,in_header_text,٣
2,311,-1,in_header_text,٤
2,313,-1,in_header_text,١
2,313,-1,in_header_text,٢
2,314,-1,in_header_text,١
2,314,-1,in_header_text,٢
2,315,-1,in_header_text,١
2,315,-1,in_header_text,٢
2,315,-1,in_header_text,٣
2,315,-1,in_header_text,٤
2,316,-1,in_header_text,١
2,316,-1,in_header_text,٢
2,317,-1,in_header_text,١
2,318,-1,in_header_text,١
2,318,-1,in_header_text,٢
2,319,-1,in_header_text,١
2,319,-1,in_header_text,٢
2,320,-1,in_header_text,١
2,320,-1,in_header_text,٢
2,320,-1,in_header_text,٣
2,320,-1,in_header_text,٤
2,320,-1,in_header_text,٥
2,320,-1,in_header_text,٦
2,320,-1,in_header_text,٧
2,321,203,in_header_text,٣
2,321,203,in_header_text,٤
2,321,203,in_header_text,٥
2,321,203,in_header_text,٦
2,321,203,in_header_text,٧
2,321,203,in_header_text,٨
2,322,204,in_header_text,١
2,322,204,in_header_text,٢
2,322,204,in_header_text,٣
2,322,204,in_header_text,٤
2,322,204,in_header_text,٥
2,322,204,in_header_text,٦
2,322,204,in_header_text,٧
2,322,204,in_header_text,٨
2,322,204,in_header_text,٩
2,322,204,in_header_text,١٠
2,323,206,in_header_text,١
2,323,207,in_header_text,٢
2,323,207,in_header_text,٣
2,323,207,in_header_text,٤
2,323,207,in_header_text,٥
2,323,208,in_header_text,٦
2,323,208,in_header_text,٧
2,323,208,in_header_text,٨
2,324,208,in_header_text,١
2,324,209,in_header_text,٢
2,324,209,in_header_text,٣
2,324,209,in_header_text,٤
2,324,209,in_header_text,٥
2,324,209,in_header_text,٦
2,325,209,in_header_text,١
2,325,210,in_header_text,٢
2,325,210,in_header_text,٣
2,325,210,in_header_text,٤
2,325,210,in_header_text,٥
2,326,-1,in_header_text,١
2,326,-1,in_header_text,٢
2,326,-1,in_header_text,٤٧
2,326,-1,in_header_text,٣
2,326,-1,in_header_text,٤
2,326,-1,in_header_text,٥
2,327,-1,in_header_text,١
2,327,-1,in_header_text,٢
2,327,-1,in_header_text,٣
2,327,-1,in_header_text,٤
2,327,-1,in_header_text,٥
2,327,-1,in_header_text,٦
2,328,212,in_header_text,١
2,328,212,in_header_text,٢
2,329,-1,in_header_text,١
2,329,-1,in_header_text,٢
2,329,-1,in_header_text,٣
2,329,-1,in_header_text,٤
2,330,-1,in_header_text,١
2,330,-1,in_header_text,٢
2,330,-1,in_header_text,٣
2,330,-1,in_header_text,٤
2,331,-1,in_header_text,١
2,331,-1,in_header_text,٢
2,331,-1,in_header_text,٣
2,331,-1,in_header_text,٤
2,331,-1,in_header_text,٥
2,332,-1,in_header_text,١
2,332,-1,in_header_text,٢
2,332,-1,in_header_text,٣
2,332,-1,in_header_text,٤
2,333,-1,in_header_text,١
2,333,-1,in_header_text,٢
2,333,-1,in_header_text,٣
2,334,-1,in_header_text,١
2,334,-1,in_header_text,٢
2,334,-1,in_header_text,٣
2,334,-1,in_header_text,٤
2,334,-1,in_header_text,٥
2,335,-1,in_header_text,١
2,335,-1,in_header_text,٢
2,335,-1,in_header_text,٣
2,335,-1,in_header_text,٤
2,335,-1,in_header_text,٥
2,335,-1,in_header_text,٦
2,335,-1,in_header_text,٧
2,335,-1,in_header_text,٨
2,335,-1,in_header_text,٩
2,336,-1,in_header_text,١
2,337,-1,in_header_text,١
2,337,-1,in_header_text,٢
2,338,-1,in_header_text,٥
2,338,-1,in_header_text,٦
2,338,-1,in_header_text,١
2,339,-1,in_header_text,١
2,339,-1,in_header_text,٢
2,339,-1,in_header_text,٣
2,340,-1,in_header_text,١
2,340,-1,in_header_text,٢
2,340,-1,in_header_text,٣
2,341,-1,in_header_text,١
2,341,-1,in_header_text,٢
2,341,-1,in_header_text,٣
2,341,-1,in_header_text,٤
2,341,-1,in_header_text,٥
2,341,-1,in_header_text,٦
2,342,-1,in_header_text,١
2,342,-1,in_header_text,٢
2,342,-1,in_header_text,٣
2,342,-1,in_header_text,٤
2,342,-1,in_header_text,٥
2,344,-1,in_header_text,١
2,344,-1,in_header_text,٢
2,344,-1,in_header_text,٣
2,345,222,in_header_text,١
2,345,222,in_header_text,٢
2,345,222,in_header_text,٣
2,345,222,in_header_text,٤
2,345,222,in_header_text,٥
2,345,222,in_header_text,٦
2,345,222,in_header_text,٧
2,345,222,in_header_text,٨
2,345,222,in_header_text,٩
2,345,222,in_header_text,١٠
2,346,-1,in_header_text,١
2,346,-1,in_header_text,٢
2,346,-1,in_header_text,٣
2,346,-1,in_header_text,٤
2,346,-1,in_header_text,٥
2,347,222,in_header_text,١
2,347,223,in_header_text,٢
2,347,223,in_header_text,٣
2,347,223,in_header_text,٤
2,347,223,in_header_text,٥
2,347,223,in_header_text,٦
2,348,-1,in_header_text,١
2,348,-1,in_header_text,٢
2,348,-1,in_header_text,٣
2,348,-1,in_header_text,٤
2,348,-1,in_header_text,٥
2,349,224,in_header_text,١
2,349,224,in_header_text,٢
2,349,224,in_header_text,٣
2,349,224,in_header_text,٤
2,349,224,in_header_text,٥
2,349,224,in_header_text,٦
2,350,225,in_header_text,١
2,350,225,in_header_text,٢
2,350,225,in_header_text,٣
2,351,-1,in_header_text,١
2,351,-1,in_header_text,٢
2,351,-1,in_header_text,٣
2,351,-1,in_header_text,٤
2,351,-1,in_header_text,٥
2,351,-1,in_header_text,٦
2,351,-1,in_header_text,٧
2,351,-1,in_header_text,٨
2,351,-1,in_header_text,٩
2,351,-1,in_header_text,١٠
2,351,-1,in_header_text,١١
2,351,-1,in_header_text,١٢
2,351,-1,in_header_text,١٣
2,351,-1,in_header_text,١٤
2,351,-1,in_header_text,١٥
2,351,-1,in_header_text,١٦
2,352,-1,in_header_text,١
2,352,-1,in_header_text,٢
2,352,-1,in_header_text,٣
2,352,-1,in_header_text,٤
2,352,-1,in_header_text,٥
2,352,-1,in_header_text,٦
2,352,-1,in_header_text,٧
2,353,225,in_header_text,١
2,353,225,in_header_text,٢
2,353,225,in_header_text,٣
2,353,225,in_header_text,٤
2,353,225,in_header_text,٥
2,353,226,in_header_text,٦
2,354,226,in_header_text,١
2,354,226,in_header_text,٢
2,354,227,in_header_text,٣
2,354,227,in_header_text,٤
2,354,227,in_header_text,٥
2,354,227,in_header_text,٦
2,354,227,in_header_text,٧
2,355,-1,in_header_text,١
2,355,-1,in_header_text,٢
2,355,-1,in_header_text,٣
2,355,-1,in_header_text,٤
2,355,-1,in_header_text,٥
2,355,-1,in_header_text,٦
2,355,-1,in_header_text,٧
2,355,-1,in_header_text,٨
2,356,-1,in_header_text,١
2,356,-1,in_header_text,٢
2,356,-1,in_header_text,٣
2,359,-1,in_header_text,١
2,360,-1,in_header_text,١
2,361,-1,in_header_text,١
2,361,-1,in_header_text,٢
2,363,-1,in_header_text,١
2,363,-1,in_header_text,٢
2,363,-1,in_header_text,٣
2,364,-1,in_header_text,١
2,364,-1,in_header_text,٢
2,364,-1,in_header_text,٣
2,364,-1,in_header_text,٤
2,364,-1,in_header_text,٥
2,364,-1,in_header_text,٦
2,365,-1,in_header_text,١
2,367,-1,in_header_text,١
2,367,-1,in_header_text,٢
2,367,-1,in_header_text,٣
2,367,-1,in_header_text,٤
2,367,-1,in_header_text,٥
2,370,242,in_header_text,١
2,370,242,in_header_text,٢
2,370,242,in_header_text,٣
2,371,243,in_header_text,١
2,371,243,in_header_text,٢
2,371,243,in_header_text,٣
2,371,243,in_header_text,٤
2,371,243,in_header_text,٥
2,371,243,in_header_text,٦
2,371,243,in_header_text,٧
2,371,243,in_header_text,٨
2,371,243,in_header_text,٩
2,371,243,in_header_text,١٠
2,372,-1,in_header_text,١
2,372,-1,in_header_text,٢
2,372,-1,in_header_text,٣
2,372,-1,in_header_text,٤
2,372,-1,in_header_text,٥
2,372,-1,in_header_text,٦
2,372,-1,in_header_text,٧
2,372,-1,in_header_text,٨
2,372,-1,in_header_text,٩
2,372,-1,in_header_text,١٠
2,372,-1,in_header_text,١١
2,373,243,in_header_text,١
2,373,243,in_header_text,٢
2,373,243,in_header_text,٣
2,373,243,in_header_text,٤
2,373,243,in_header_text,٥
2,373,243,in_header_text,٦
2,373,243,in_header_text,٧
2,373,243,in_header_text,٨
2,373,243,in_header_text,٩
2,373,244,in_header_text,١٠
2,373,244,in_header_text,١١
2,373,244,in_header_text,١٢
2,373,244,in_header_text,١٣
2,373,244,in_header_text,١٤
2,374,-1,in_header_text,١
2,374,-1,in_header_text,٢
2,374,-1,in_header_text,٣
2,374,-1,in_header_text,٤
2,374,-1,in_header_text,٥
2,374,-1,in_header_text,٦
2,374,-1,in_header_text,٧
2,374,-1,in_header_text,٨
2,375,245,in_header_text,١
2,375,245,in_header_text,٢
2,375,245,in_header_text,٣
2,375,245,in_header_text,٤
2,375,245,in_header_text,٥
2,375,245,in_header_text,٦
2,375,245,in_header_text,٧
2,375,246,in_header_text,٨
2,375,246,in_header_text,٩
2,375,246,in_header_text,١٠
2,376,247,in_header_text,١
2,376,248,in_header_text,٣
2,376,248,in_header_title,٢
2,377,-1,in_header_text,١
2,377,-1,in_header_text,٢
2,377,-1,in_header_text,٣
2,377,-1,in_header_text,٤
2,377,-1,in_header_text,٥
2,378,-1,in_header_text,١
2,378,-1,in_header_text,٢
2,378,-1,in_header_text,٣
2,378,-1,in_header_text,٤
2,378,-1,in_header_text,٥
2,378,-1,in_header_text,٦
2,378,-1,in_header_text,٧
2,378,-1,in_header_text,٨
2,378,-1,in_header_text,٩
2,378,-1,in_header_text,١٠
2,379,-1,in_header_text,١
2,379,-1,in_header_text,٢
2,379,-1,in_header_text,٣
2,379,-1,in_header_text,٤
2,379,-1,in_header_text,٥
2,379,-1,in_header_text,٦
2,380,-1,in_header_text,١
2,380,-1,in_header_text,٢
2,380,-1,in_header_text,٣
2,380,-1,in_header_text,٤
2,380,-1,in_header_text,٥
2,380,-1,in_header_text,٦
2,380,-1,in_header_text,٧
2,381,-1,in_header_text,١
2,381,-1,in_header_text,٢
2,381,-1,in_header_text,٣
2,381,-1,in_header_text,٤
2,381,-1,in_header_text,٥
2,381,-1,in_header_text,٦
2,381,-1,in_header_text,٧
2,382,-1,in_header_text,١
2,382,-1,in_header_text,٢
2,382,-1,in_header_text,٣
2,382,-1,in_header_text,٤
2,382,-1,in_header_text,٥
2,383,-1,in_header_text,١
2,383,-1,in_header_text,٢
2,383,-1,in_header_text,٣
2,383,-1,in_header_text,٤
2,383,-1,in_header_text,٥
2,383,-1,in_header_text,٦
2,383,-1,in_header_text,٧
2,383,-1,in_header_text,٨
2,383,-1,in_header_text,٩
2,383,-1,in_header_text,١٠
2,384,-1,in_header_text,١
2,384,-1,in_header_text,٢
2,384,-1,in_header_text,٣
2,384,-1,in_header_text,٤
2,384,-1,in_header_text,٥
2,385,-1,in_header_text,١
2,385,-1,in_header_text,٢
2,385,-1,in_header_text,٣
2,385,-1,in_header_text,٤
2,385,-1,in_header_text,٥
2,385,-1,in_header_text,٦
2,386,-1,in_header_text,١
2,386,-1,in_header_text,٢
2,386,-1,in_header_text,٣
2,386,-1,in_header_text,٤
2,386,-1,in_header_text,٥
2,386,-1,in_header_text,٦
2,389,-1,in_header_text,١
2,389,-1,in_header_text,٢
2,389,-1,in_header_text,٣
2,389,-1,in_header_text,٤
2,389,-1,in_header_text,٥
2,389,-1,in_header_text,٦
2,389,-1,in_header_text,٧
2,389,-1,in_header_text,٨
2,390,-1,in_header_text,١
2,390,-1,in_header_text,٢
2,390,-1,in_header_text,٣
2,390,-1,in_header_text,٤
2,390,-1,in_header_text,٥
2,390,-1,in_header_text,٦
2,390,-1,in_header_text,٧
2,391,-1,in_header_text,١
2,391,-1,in_header_text,٢
2,391,-1,in_header_text,٣
2,391,-1,in_header_text,٤
2,391,-1,in_header_text,٥
2,391,-1,in_header_text,٦
2,391,-1,in_header_text,٧
2,391,-1,in_header_text,٨
2,392,-1,in_header_text,١
2,393,-1,in_header_text,١
2,393,-1,in_header_text,٢
2,393,-1,in_header_text,٣
2,393,-1,in_header_text,٤
2,393,-1,in_header_text,٥
2,393,-1,in_header_text,٦
2,393,-1,in_header_text,٧
2,393,-1,in_header_text,٨
2,394,-1,in_header_text,١
2,395,-1,in_header_text,١
2,395,-1,in_header_text,٢
2,395,-1,in_header_text,٣
2,396,248,in_header_text,١
2,396,248,in_header_text,٢
2,397,-1,in_header_text,١
2,397,-1,in_header_text,٢
2,397,-1,in_header_text,٣
2,397,-1,in_header_text,٤
2,397,-1,in_header_text,٥
2,398,-1,in_header_text,١
2,398,-1,in_header_text,٢
2,398,-1,in_header_text,٣
